source,target
11521.40052,11521.40053
11521.40051,11521.40053
11521.40051,27609.59131
27609.59083,27609.59131
27609.59083,27609.59142
11521.40183,27609.59142
11521.40183,27609.59083
27609.59131,27609.59142
27609.59081,27609.59142
11521.40181,27609.59131
11521.40181,11521.40442
11521.40442,11521.40443
11521.40443,27609.59141
27609.58093,27609.59141
27609.59081,27609.59141
27609.59013,27609.59081
27609.59013,27609.59171
27609.59081,27609.59171
27609.59081,27609.59082
27609.59082,27609.59173
27609.59171,27609.59173
27609.59171,27609.59172
11521.40171,27609.59172
11521.40171,11521.40173
11521.40173,11521.40411
11521.40402,11521.40411
11521.40411,27609.59121
27609.59121,27609.59123
27609.59073,27609.59122
27609.59071,27609.59073
27609.59071,27609.59072
11521.40242,27609.59072
11521.40242,11521.40303
11521.40301,11521.40303
11521.40301,11521.40302
11022.35073,11521.40302
11022.35072,11022.35073
11022.35072,11022.35321
11020.35312,11022.35321
11020.35312,11022.35691
11022.35691,11022.35692
11022.35513,11022.36121
11022.35512,11022.35513
11022.35193,11022.35512
11022.35192,11022.35193
11022.35192,11022.35581
11022.35581,11022.35853
11022.35581,11022.35852
11022.35581,11022.35582
11022.35091,11022.35582
11022.35091,11022.35093
11022.35093,11022.35482
11022.35341,11022.35482
11022.35341,11022.35343
11022.35343,11023.36213
11023.35141,11023.36213
11023.35212,11023.36213
11023.35143,11023.35212
11023.35143,11023.35213
11023.35213,11023.35302
11023.31471,11023.35213
11023.31471,11023.35302
11023.30011,11023.35302
11027.31071,11027.31421
11027.31073,11027.31421
11027.30283,11027.30602
11027.30281,11027.30283
11027.30281,11027.30282
11027.30213,11027.30872
11027.30872,11027.30873
11025.30362,11025.30393
11025.30182,11025.30362
11025.30483,11025.30511
11024.31261,11025.30762
11024.30751,11025.30762
11024.30751,11024.3127
11024.30072,11024.3127
11024.30641,11024.30642
11024.30641,11024.30652
11024.30551,11024.30651
11024.30071,11024.30551
11024.30653,11024.30773
11024.30773,11025.30481
11025.30342,11025.30481
11025.30242,11025.30362
11025.30362,11025.30862
11025.30862,11025.31982
11027.30283,11027.31442
11026.30121,11026.30122
11026.30122,11027.30943
11027.30222,11027.30943
11026.30123,11027.30221
11027.30602,11027.30603
11027.30212,11027.30281
11027.30281,11027.30493
11027.30493,11027.31333
11027.30912,11027.31333
11027.30281,11027.31333
11027.30281,11027.30912
11027.30491,11027.31333
11027.30281,11027.30491
11027.30493,11027.30602
11026.31741,11027.30222
11026.30121,11026.30431
11026.30122,11027.30942
11026.31743,11027.30222
11026.30122,11026.30123
11026.31501,11026.31742
11027.30203,11027.30881
11026.31741,11027.30603
11026.30121,11027.30943
11025.30393,11025.31532
11025.30242,11025.31532
11025.30242,11025.31701
11025.30392,11025.31701
11025.30242,11025.30392
11025.30182,11025.31701
11025.30322,11025.30392
11025.30322,11025.30323
11024.30043,11024.30232
11024.30303,11024.30743
11024.30301,11024.30741
11023.30972,11023.35293
11023.35122,11023.35633
11023.35122,11023.35631
11022.35472,11023.35631
11023.30022,11023.35293
11023.30022,11023.30671
11023.30022,11023.31021
11023.30022,11023.31023
11023.31023,11023.35142
11023.30022,11023.35142
11025.30343,11025.30392
11025.30182,11025.30183
11027.30213,11027.30221
11025.30332,11027.30873
11025.30332,11027.30211
11025.30443,11027.30211
11025.30333,11025.30443
11026.31221,11027.30882
11027.30101,11027.65532
11025.30343,11025.30483
11024.30743,11025.30321
11022.35183,11022.35471
11022.35183,11022.36113
24127.02012,24127.02253
24127.02013,24127.02253
24127.02362,24127.17033
24127.00883,24127.01823
24127.00881,24127.02371
24127.00881,24127.02352
24127.02351,24127.02352
24127.00881,24127.02351
24127.00881,24127.02832
24127.00883,24127.02351
24127.00883,24127.02352
24127.00041,24127.00883
24124.02082,24127.02421
24127.00011,24127.17033
24127.00011,24127.02832
24127.00011,24127.00033
24127.02351,24127.02832
24127.00032,24127.01821
24127.01821,24127.17031
24127.00021,24127.01801
24127.00073,24127.01801
24127.00021,24127.00022
24124.00093,24124.00191
24124.00191,24124.00193
24124.00093,24124.00193
24124.00193,24124.01872
24124.00093,24127.17033
24127.00011,24127.00012
5119.42161,5119.42162
5123.40761,5123.42211
5111.41871,5111.43263
5111.41921,5111.43263
5111.40562,5111.41921
5111.40561,5111.40572
5111.40571,5111.40572
5111.40571,5111.60783
5111.40492,5111.40571
5111.40491,5111.40492
5105.40583,5111.40491
5105.40583,5105.60502
5105.40581,5105.60502
5105.40581,5105.40663
5105.40661,5105.40663
5105.40663,5105.42023
5105.40661,5105.42023
5105.40661,5105.42022
5105.42021,5105.42022
5105.40692,5105.42021
5105.40691,5105.40692
5105.40691,5105.42782
5105.40233,5105.40691
5105.40231,5105.40233
5105.40231,27407.40243
27407.40241,27407.40243
27407.40241,27407.40253
27407.40251,27407.40253
27407.12732,27407.40251
27407.12731,27407.12732
27407.12731,27407.12762
27407.12762,27407.12763
27407.12761,27407.12762
27407.12753,27407.12761
27407.12751,27407.12753
27407.12751,27407.12943
27407.12941,27407.12943
27407.12941,35703.52003
35703.52001,35703.52003
35703.52001,35703.52612
35703.52612,35703.52613
35703.52611,35703.52613
35703.52611,35703.52683
35703.52681,35703.52683
35703.52263,35703.52681
35703.52262,35703.52263
35703.52262,35703.52643
35703.52642,35703.52643
35703.52253,35703.52642
35703.52252,35703.52253
35703.52251,35703.52252
35703.52251,35703.52303
35703.52251,35703.52773
35703.52772,35703.52773
35703.52771,35703.52772
35703.52373,35703.52771
35703.52632,35703.52771
35703.52623,35703.52632
35703.52631,35703.52632
35703.52223,35703.52631
35703.52623,35703.52631
35703.52213,35703.52623
35703.52212,35703.52213
35703.52211,35703.52212
35703.52211,35703.52803
35703.52801,35703.52803
35703.52663,35703.52801
35703.52652,35703.52663
35703.52652,35703.52661
35703.52032,35703.52661
35703.52032,35703.52651
35703.52031,35703.52651
35703.52031,35703.52912
35703.52673,35703.52912
35703.52671,35703.52673
35703.52053,35703.52671
35703.52053,35703.52412
35703.52122,35703.52412
35703.52121,35703.52122
35703.52121,35703.52412
35703.52121,35703.52402
35703.52401,35703.52412
35703.52411,35703.52412
35703.52411,35703.52423
35703.51002,35703.52423
35703.51002,35703.51003
35703.51001,35703.51003
35703.51001,35703.51013
35703.51011,35703.51013
35703.51011,35703.51032
35703.51023,35703.51032
35703.51023,35703.51031
35703.51011,35703.51031
35703.51021,35703.51031
35703.51031,35703.51032
35703.51011,35703.51023
35703.51011,35703.51021
35703.51013,35703.52421
35703.51001,35703.52421
35703.51002,35703.52411
35703.52021,35703.52412
35703.52021,35703.52121
35703.52121,35703.52671
35703.52672,35703.52673
35703.52031,35703.52672
35703.52381,35703.52912
35703.52032,35703.52381
35703.52653,35703.52663
35703.52653,35703.52801
35703.52213,35703.52221
35703.52221,35703.52623
35703.52223,35703.52632
5111.43242,35703.52771
5111.43241,5111.43242
5111.43241,5113.40531
5113.40531,5113.40532
5113.40532,5113.41881
5113.40432,5113.41881
5113.40431,5113.40432
5113.40432,5113.43061
5113.43061,5113.43062
5113.41882,5113.43062
5113.40432,5113.41882
5113.40432,5113.40571
5113.40571,5113.40592
5113.40571,5113.41421
5113.41421,5113.41851
5113.40301,5113.41851
5113.40301,5113.40302
5113.40302,5113.40463
5113.43651,5113.43653
5119.40311,5123.40423
5119.40312,5119.40813
5119.40811,5123.42212
5119.40333,5119.43641
5123.40352,5123.61573
5119.40792,5119.42171
5119.40783,5119.40792
5119.40803,5119.43582
5119.43582,5119.46021
5119.43583,5119.46023
5119.40893,5119.46023
5119.40893,5131.46232
5131.46232,5131.46233
5119.40893,5131.40873
5131.40873,5131.43022
5131.40872,5131.43022
5131.43022,5131.46132
5119.43033,5131.46132
5119.40331,5119.46361
5123.42122,5123.42131
5123.42122,29702.01173
29702.01173,29702.01271
29702.01183,29702.01271
29702.01183,29702.01192
29702.01181,29702.01192
29702.01112,29702.01181
29702.01112,29702.01122
29702.01121,29702.01122
29702.01121,29702.01362
29702.00533,29702.01362
29702.01003,29702.01362
29702.01003,29702.01361
29702.00043,29702.01361
29702.00033,29702.00043
29702.00022,29702.00033
29702.00021,29702.00022
29701.00113,29702.00021
29701.00111,29701.00113
29701.00111,29701.00253
29701.00252,29701.00253
29701.00251,29701.00252
29701.00251,29701.00372
29701.00363,29701.00372
29701.00361,29701.00363
29701.00361,29701.00413
29701.00412,29701.00413
29701.00411,29701.00412
29701.00411,29701.00433
29701.00431,29701.00433
29701.00431,29701.03002
29701.03002,29701.03003
29701.00251,29701.00363
29701.00111,29701.00252
29702.00001,29702.00022
29702.00001,29702.00031
29702.00003,29702.00031
29702.00003,29702.00013
29702.00012,29702.00013
29702.00012,29702.01151
29702.01132,29702.01151
29702.01151,29702.01351
29702.01151,29702.01161
29702.00012,29702.01161
29702.00012,29702.01131
29702.01131,29702.01161
29702.01001,29702.01161
29702.01001,29702.01351
29702.01001,29702.01361
29702.01131,29702.01151
29702.01131,29702.01361
29702.00012,29702.01361
29702.00012,29702.01351
29702.01001,29702.01151
29702.01151,29702.01361
29701.00092,29702.01151
29701.00092,29702.01161
29701.00102,29702.01161
29701.00102,29701.00262
29701.00261,29701.00262
29701.00261,29701.00352
29701.00351,29701.00352
29701.00351,29701.00372
29701.00362,29701.00372
29701.00361,29701.00362
29701.00361,29701.00412
29701.00412,29701.00432
29701.00431,29701.00432
29701.00411,29701.03002
29701.00432,29701.00433
29701.00411,29701.00432
29701.00413,29701.00432
29701.00243,29701.00252
29701.00111,29701.00243
29702.00003,29702.00011
29702.00002,29702.00003
29702.00002,29702.00031
29702.00002,29702.00011
29702.00011,29702.00012
29701.00072,29702.00012
29701.00072,29701.00092
29701.00072,29702.00011
29701.00092,29701.00093
29701.00072,29701.00093
29702.00011,29702.01161
29701.00092,29702.00011
29701.00091,29701.00092
29701.00091,29701.00472
29701.00471,29701.00472
29701.00103,29701.00471
29701.00091,29701.00103
29701.00103,29701.00112
29701.00111,29701.00112
29701.03002,29701.03092
29701.03033,29701.03092
29701.03032,29701.03033
29701.03002,29701.03032
29701.00431,29701.03003
29701.00411,29701.00413
29702.00022,29702.00031
29702.00031,29702.00033
29702.00033,29702.01361
29702.00533,29702.01121
29702.01183,29702.01281
29702.01173,29702.01183
29702.01173,29702.01182
29702.01172,29702.01182
29702.01172,29702.01281
29702.01153,29702.01182
29702.01153,29702.01172
29702.01281,29702.01301
29702.01153,29702.01281
29702.01182,29702.01281
29702.01163,29702.01172
29702.01163,29702.01182
5111.60011,29702.01172
5111.60011,5111.60012
5111.60012,5123.42131
5123.42123,5123.48231
5123.48231,5123.48241
5123.48241,5123.48251
5123.48251,5123.48261
5123.42221,5123.48261
5119.40332,5123.42223
5119.40313,5119.40811
5113.43781,5131.40872
5119.40811,5119.48432
5119.43641,5123.44153
5123.42151,5123.60131
5123.40822,5133.60251
5123.46173,5133.60251
5123.42223,5123.46173
5123.42151,5133.44141
5123.42223,5133.44141
5119.40311,5123.44153
5113.40301,5113.41853
5113.41851,5113.41853
5113.40461,5113.41851
5113.40461,5113.40571
5113.40592,5113.40593
5113.40432,5113.40593
5113.40432,5113.43062
5113.40162,5113.40431
5113.40161,5113.40162
5113.40161,5125.40222
5125.40222,5125.40223
5125.40172,5125.40223
5125.40172,5125.40221
5125.40221,5125.44643
5125.44641,5125.44643
5125.41593,5125.44641
5105.43463,5125.41593
5105.43463,5125.43452
5125.41591,5125.43452
5125.41591,5125.41593
5125.41593,5125.43453
5125.41612,5125.43453
5125.41591,5125.43453
5125.43452,5125.43453
5105.43463,5125.44641
5113.40593,5113.43062
5113.40461,5113.40592
5113.41422,5113.41851
5119.40802,5119.48431
5113.43782,5131.43022
5131.46132,5131.46231
5119.40783,5123.40473
5111.41832,5119.40783
5111.41832,5119.40332
5113.40402,5113.43781
5113.43781,5131.46231
5113.43782,5131.46231
5119.40332,5119.43581
5113.43782,5131.46132
5131.40872,5131.43021
5113.43781,5119.40811
5119.40781,5123.48471
5119.40781,5123.48472
5119.42161,5123.48472
5113.41802,5119.60291
5131.40871,5131.40872
5119.60293,5131.40871
5119.43033,5131.40871
5131.40871,5131.46231
5113.41802,5119.60293
5123.40771,5123.40841
5123.40771,5123.40772
5119.43641,5119.60293
5131.40871,5131.46132
5119.40803,5123.40861
5119.48441,5123.48321
5123.40762,5123.48321
5119.60293,5123.40352
5119.40341,5182.40872
5119.42171,5119.46023
5119.42171,5119.42173
5119.42173,5182.42301
5182.42301,5182.46153
5182.44131,5182.46153
5182.42301,5182.44131
5182.40943,5182.42301
5182.42301,5182.46152
5182.40943,5182.44131
5182.40943,5182.46152
5182.46151,5182.46152
5182.46151,5182.46153
5119.40311,5187.41802
5119.43643,5187.40401
5119.60293,5187.43782
5182.40871,5182.46231
5123.42123,5123.42223
5123.40772,5123.40852
5123.40852,5123.60843
5119.43031,5182.46231
5119.40891,5182.40872
5119.43641,5188.43641
5188.40333,5188.43641
5188.40313,5188.60292
5188.40331,5188.43641
5188.43641,5188.60291
5188.40313,5188.43641
5188.40313,5188.43033
5187.40401,5188.43643
5188.40333,5188.40891
5182.43022,5188.60293
5188.40781,5188.40792
5188.40792,5188.4801
5188.40781,5188.4801
5188.40812,5188.4801
5187.41802,5188.40812
5188.43642,5188.60291
5187.40401,5188.40313
5188.40313,5188.60293
5188.40313,5188.43643
5187.41803,5187.43781
5188.43641,5188.44153
5187.41802,5188.60291
5188.46173,5188.48291
5188.42121,5188.48511
5188.40482,5188.42131
5188.40482,5188.48511
5188.46172,5188.48511
5187.40543,5188.46172
5187.60013,11228.40072
11228.12453,11228.40072
11228.40072,11228.41282
11002.10361,11228.40072
11002.10351,11002.10361
11002.10351,11002.14201
11002.14201,11002.14203
11002.14201,11002.3206
11002.10352,11002.3206
11002.10352,11002.10353
11002.10352,11002.34342
11002.10352,11002.10372
11002.10352,11002.10361
11002.10353,11002.10361
11002.10353,11002.10363
11002.10363,11002.34342
11002.10372,11002.34342
11002.10372,11002.34341
11002.10353,11002.34341
11002.10353,11002.10372
11002.10373,11002.34341
11002.10353,11002.10373
11002.10353,11002.11201
11002.10373,11002.11201
11002.10373,11002.34351
11002.34351,11002.34353
11002.11212,11002.34353
11002.11212,11002.34343
11002.11212,11002.11213
11002.11213,11002.20202
11002.20202,11002.20203
11002.20203,11006.10772
11006.10771,11006.10772
11006.10771,11006.10792
11006.10792,11006.10793
11001.32311,11006.10793
11001.32311,11001.32313
11001.12492,11001.32313
11001.11931,11001.12492
11001.11933,11001.12492
11001.11921,11001.11933
11001.11562,11001.11921
11001.11561,11001.11562
11001.11561,11001.11563
11001.11563,11001.11882
11001.11881,11001.11882
11001.11563,11001.11881
11001.11852,11001.11881
11001.11851,11001.11852
11001.10222,11001.11851
11001.10221,11001.10222
11001.10221,11001.10223
11001.10223,11001.31082
11001.31081,11001.31082
11001.10102,11001.31081
11001.10102,11001.10103
11001.10103,11003.11321
11001.10103,11003.20122
11003.20121,11003.20122
11003.20121,11003.20123
11003.11671,11003.20123
11003.11671,11003.34461
11003.34461,11003.34462
11003.11661,11003.34462
11003.11661,11003.11662
11003.11662,11003.12062
11003.12062,11003.12072
11003.12071,11003.12072
11003.12071,11003.12092
11003.12091,11003.12092
11003.10822,11003.12091
11003.10821,11003.10822
11003.10821,11003.13292
11003.13291,11003.13292
11003.13282,11003.13291
11003.13281,11003.13282
11003.13281,11003.13312
11003.13311,11003.13312
11003.13311,11003.14192
11003.13321,11003.14192
11003.13321,11003.13322
11003.13322,11003.13351
11003.13351,11003.13352
11003.13352,11003.13361
11003.13361,11003.13362
11003.13362,11003.13371
11003.13371,11003.13372
11003.13372,11003.13382
11003.13381,11003.13382
11003.13381,11003.34471
11003.13381,11003.13383
11003.13383,11003.14241
11003.14241,11003.14242
11003.13401,11003.14242
11003.13401,11003.13402
11003.13401,11003.13403
11003.13403,11003.14082
11003.13402,11003.13403
11003.14082,11003.14083
11003.13402,11003.14082
11003.13382,11003.34471
11003.13383,11003.34471
11003.13383,11003.32621
11003.32621,11003.34471
11003.32621,11003.32622
11003.13961,11003.32622
11003.13961,11003.34473
11003.13961,11003.13962
11003.34472,11003.34473
11003.13403,11003.14083
11003.13962,11003.34473
11003.11653,11003.11662
11003.11653,11003.34462
11003.11652,11003.11653
11003.11651,11003.11652
11003.11651,11006.30433
11006.30431,11006.30433
11006.11183,11006.30431
11006.11182,11006.11183
11006.11182,11006.32113
11006.32112,11006.32113
11006.10271,11006.32112
11006.10271,11006.10272
11006.10272,11006.20821
11006.20821,11006.20822
11006.10731,11006.20822
11006.10731,11006.10732
11006.10732,11006.32951
11006.32951,11006.32952
11006.10793,11006.32952
11006.10773,11006.10792
11006.10771,11006.10773
11002.34341,11002.34342
11002.10351,11002.14203
11002.14201,29809.53011
29809.53011,29809.56181
29809.50443,29809.56181
29809.50443,29809.50631
29809.50631,29809.56181
5188.42131,29809.50631
5188.42131,5188.46172
5182.40871,5182.42113
5182.42113,5188.60293
5187.40401,5188.60291
5188.40313,5188.60291
5182.43021,5182.46132
5187.43782,5188.40891
5182.40871,5188.43033
5182.40872,5188.43031
5182.46231,5188.43031
5182.43022,5188.43031
5187.40402,5188.43031
5182.46231,5187.40402
5188.43032,5188.43582
5188.43032,5188.48721
5188.40891,5188.46021
5188.40341,5188.43032
5188.43031,5188.43642
5188.40333,5188.40341
5188.40311,5188.40313
5182.46231,5188.43033
5187.41802,5188.43642
5182.43861,5188.60292
5188.40333,5188.43643
5187.40402,5188.48731
5188.40861,5188.48721
5188.48161,5188.48721
5182.43861,5188.40763
5188.40332,5188.43582
