cellId,areaId,lat,lon
5145.42372,5145,0,0
5145.42373,5145,0,0
5145.42381,5145,0,0
5145.42382,5145,0,0
5145.42383,5145,0,0
5145.42391,5145,0,0
5145.43672,5145,0,0
5145.43673,5145,0,0
5145.43722,5145,0,0
5145.43723,5145,0,0
5145.44201,5145,0,0
5145.44202,5145,0,0
5145.44203,5145,0,0
5145.45232,5145,0,0
5145.45233,5145,0,0
5145.45331,5145,0,0
5145.45513,5145,0,0
5145.45541,5145,0,0
5145.45542,5145,0,0
5145.45543,5145,0,0
5147.30061,5147,0,0
5147.30062,5147,0,0
5147.30063,5147,0,0
5147.30081,5147,0,0
5147.30082,5147,0,0
5147.30083,5147,0,0
5147.30091,5147,0,0
5147.30092,5147,0,0
5147.30111,5147,0,0
5147.30112,5147,0,0
5147.35321,5147,0,0
5147.35323,5147,0,0
5147.35331,5147,0,0
5147.35332,5147,0,0
5147.35333,5147,0,0
5147.35341,5147,0,0
5147.37262,5147,0,0
5147.37352,5147,0,0
5147.37353,5147,0,0
5147.37842,5147,0,0
5149.30381,5149,0,0
5149.30383,5149,0,0
5149.30461,5149,0,0
5149.30462,5149,0,0
5149.35682,5149,0,0
5149.35683,5149,0,0
5149.40972,5149,0,0
5149.41072,5149,0,0
5149.41073,5149,0,0
5149.41081,5149,0,0
5149.41082,5149,0,0
5149.41101,5149,0,0
5149.41102,5149,0,0
5149.41131,5149,0,0
5149.41132,5149,0,0
5149.41133,5149,0,0
5149.41181,5149,0,0
5149.41183,5149,0,0
5149.42293,5149,0,0
5149.42481,5149,0,0
5149.42483,5149,0,0
5149.42491,5149,0,0
5149.42492,5149,0,0
5149.42502,5149,0,0
5149.42503,5149,0,0
5149.42521,5149,0,0
5149.42522,5149,0,0
5149.43822,5149,0,0
5149.43823,5149,0,0
5149.43842,5149,0,0
5149.43843,5149,0,0
5149.43931,5149,0,0
5149.43932,5149,0,0
5149.44211,5149,0,0
5149.44212,5149,0,0
5149.44213,5149,0,0
5149.45583,5149,0,0
5182.40871,5182,0,0
5182.40872,5182,0,0
5182.40873,5182,0,0
5182.40901,5182,0,0
5182.40903,5182,0,0
5182.40943,5182,0,0
5182.40991,5182,0,0
5182.40992,5182,0,0
5182.41001,5182,0,0
5182.41002,5182,0,0
5182.41003,5182,0,0
5182.41021,5182,0,0
5182.41022,5182,0,0
5182.41023,5182,0,0
5182.41121,5182,0,0
5182.41122,5182,0,0
5182.41123,5182,0,0
5182.41191,5182,0,0
5182.41193,5182,0,0
5182.42111,5182,0,0
5182.42112,5182,0,0
5182.42113,5182,0,0
5182.42261,5182,0,0
5182.42262,5182,0,0
5182.42301,5182,0,0
5182.42431,5182,0,0
5182.42432,5182,0,0
5182.42433,5182,0,0
5182.42741,5182,0,0
5182.42742,5182,0,0
5182.43021,5182,0,0
5182.43022,5182,0,0
5182.43023,5182,0,0
5182.43101,5182,0,0
5182.43102,5182,0,0
5182.43103,5182,0,0
5182.43661,5182,0,0
5182.43662,5182,0,0
5182.43851,5182,0,0
5182.43853,5182,0,0
5182.43861,5182,0,0
5182.43862,5182,0,0
5182.43863,5182,0,0
5182.43883,5182,0,0
5182.44131,5182,0,0
5182.44141,5182,0,0
5182.44142,5182,0,0
5182.44143,5182,0,0
5182.44572,5182,0,0
5182.44573,5182,0,0
5182.45621,5182,0,0
5182.45623,5182,0,0
5182.45651,5182,0,0
5182.45653,5182,0,0
5182.46041,5182,0,0
5182.46042,5182,0,0
5182.46043,5182,0,0
5182.46131,5182,0,0
5182.46132,5182,0,0
5182.46133,5182,0,0
5182.46151,5182,0,0
5182.46152,5182,0,0
5182.46153,5182,0,0
5182.46231,5182,0,0
5182.46232,5182,0,0
5182.46233,5182,0,0
5182.46313,5182,0,0
5182.46461,5182,0,0
5182.46462,5182,0,0
5182.46463,5182,0,0
5182.60051,5182,0,0
5182.60053,5182,0,0
5182.60062,5182,0,0
5182.60251,5182,0,0
5182.60252,5182,0,0
5182.60253,5182,0,0
5182.60901,5182,0,0
5182.60902,5182,0,0
5182.60922,5182,0,0
5182.60923,5182,0,0
5182.61211,5182,0,0
5182.61212,5182,0,0
5182.61213,5182,0,0
5187.40161,5187,0,0
5187.40162,5187,0,0
5187.40301,5187,0,0
5187.40302,5187,0,0
5187.40321,5187,0,0
5187.40322,5187,0,0
5187.40323,5187,0,0
5187.40371,5187,0,0
5187.40372,5187,0,0
5187.40373,5187,0,0
5187.40381,5187,0,0
5187.40382,5187,0,0
5187.40383,5187,0,0
5187.40401,5187,0,0
5187.40402,5187,0,0
5187.40403,5187,0,0
5187.40411,5187,0,0
5187.40431,5187,0,0
5187.40432,5187,0,0
5187.40433,5187,0,0
5187.40441,5187,0,0
5187.40443,5187,0,0
5187.40461,5187,0,0
5187.40462,5187,0,0
5187.40463,5187,0,0
5187.40502,5187,0,0
5187.40523,5187,0,0
5187.40543,5187,0,0
5187.40563,5187,0,0
5187.40592,5187,0,0
5187.40593,5187,0,0
5187.41421,5187,0,0
5187.41422,5187,0,0
5187.41462,5187,0,0
5187.41463,5187,0,0
5187.41671,5187,0,0
5187.41672,5187,0,0
5187.41673,5187,0,0
5187.41681,5187,0,0
5187.41682,5187,0,0
5187.41683,5187,0,0
5187.41691,5187,0,0
5187.41692,5187,0,0
5187.41693,5187,0,0
5187.41702,5187,0,0
5187.41703,5187,0,0
5187.41732,5187,0,0
5187.41741,5187,0,0
5187.41742,5187,0,0
5187.41743,5187,0,0
5187.41751,5187,0,0
5187.41753,5187,0,0
5187.41782,5187,0,0
5187.41783,5187,0,0
5187.41791,5187,0,0
5187.41792,5187,0,0
5187.41793,5187,0,0
5187.41801,5187,0,0
5187.41802,5187,0,0
5187.41803,5187,0,0
5187.41832,5187,0,0
5187.41851,5187,0,0
5187.41852,5187,0,0
5187.41853,5187,0,0
5187.41882,5187,0,0
5187.43041,5187,0,0
5187.43042,5187,0,0
5187.43043,5187,0,0
5187.43052,5187,0,0
5187.43061,5187,0,0
5187.43062,5187,0,0
5187.43072,5187,0,0
5187.43091,5187,0,0
5187.43092,5187,0,0
5187.43093,5187,0,0
5187.43121,5187,0,0
5187.43122,5187,0,0
5187.43123,5187,0,0
5187.43142,5187,0,0
5187.43292,5187,0,0
5187.43611,5187,0,0
5187.43612,5187,0,0
5187.43613,5187,0,0
5187.43632,5187,0,0
5187.43633,5187,0,0
5187.43651,5187,0,0
5187.43653,5187,0,0
5187.43741,5187,0,0
5187.43742,5187,0,0
5187.43743,5187,0,0
5187.43771,5187,0,0
5187.43772,5187,0,0
5187.43773,5187,0,0
5187.43781,5187,0,0
5187.43782,5187,0,0
5187.43783,5187,0,0
5187.44272,5187,0,0
5187.46801,5187,0,0
5187.46832,5187,0,0
5187.46833,5187,0,0
5187.60012,5187,0,0
5187.60013,5187,0,0
5187.60571,5187,0,0
5187.60882,5187,0,0
5187.60883,5187,0,0
5188.40311,5188,0,0
5188.40312,5188,0,0
5188.40313,5188,0,0
5188.40331,5188,0,0
5188.40332,5188,0,0
5188.40333,5188,0,0
5188.40341,5188,0,0
5188.40342,5188,0,0
5188.40351,5188,0,0
5188.40352,5188,0,0
5188.40353,5188,0,0
5188.40421,5188,0,0
5188.40422,5188,0,0
5188.40423,5188,0,0
5188.40472,5188,0,0
5188.40473,5188,0,0
5188.40481,5188,0,0
5188.40482,5188,0,0
5188.40761,5188,0,0
5188.40762,5188,0,0
5188.40763,5188,0,0
5188.40771,5188,0,0
5188.40772,5188,0,0
5188.40773,5188,0,0
5188.40781,5188,0,0
5188.40782,5188,0,0
5188.40783,5188,0,0
5188.40791,5188,0,0
5188.40792,5188,0,0
5188.40793,5188,0,0
5188.40801,5188,0,0
5188.40802,5188,0,0
5188.40803,5188,0,0
5188.40811,5188,0,0
5188.40812,5188,0,0
5188.40813,5188,0,0
5188.40821,5188,0,0
5188.40822,5188,0,0
5188.40823,5188,0,0
5188.40831,5188,0,0
5188.40832,5188,0,0
5188.40833,5188,0,0
5188.40841,5188,0,0
5188.40842,5188,0,0
5188.40843,5188,0,0
5188.40851,5188,0,0
5188.40852,5188,0,0
5188.40853,5188,0,0
5188.40861,5188,0,0
5188.40862,5188,0,0
5188.40863,5188,0,0
5188.40891,5188,0,0
5188.40892,5188,0,0
5188.40893,5188,0,0
5188.40981,5188,0,0
5188.40982,5188,0,0
5188.40983,5188,0,0
5188.42121,5188,0,0
5188.42122,5188,0,0
5188.42123,5188,0,0
5188.42131,5188,0,0
5188.42132,5188,0,0
5188.42133,5188,0,0
5188.42151,5188,0,0
5188.42152,5188,0,0
5188.42153,5188,0,0
5188.42161,5188,0,0
5188.42162,5188,0,0
5188.42163,5188,0,0
5188.42171,5188,0,0
5188.42173,5188,0,0
5188.42212,5188,0,0
5188.42221,5188,0,0
5188.42222,5188,0,0
5188.42223,5188,0,0
5188.42251,5188,0,0
5188.42252,5188,0,0
5188.42253,5188,0,0
5188.42721,5188,0,0
5188.43031,5188,0,0
5188.43032,5188,0,0
5188.43033,5188,0,0
5188.43571,5188,0,0
5188.43581,5188,0,0
5188.43582,5188,0,0
5188.43583,5188,0,0
5188.43641,5188,0,0
5188.43642,5188,0,0
5188.43643,5188,0,0
5188.44151,5188,0,0
5188.44152,5188,0,0
5188.44153,5188,0,0
5188.46021,5188,0,0
5188.46022,5188,0,0
5188.46023,5188,0,0
5188.46061,5188,0,0
5188.46062,5188,0,0
5188.46063,5188,0,0
5188.46141,5188,0,0
5188.46172,5188,0,0
5188.46173,5188,0,0
5188.46361,5188,0,0
5188.46362,5188,0,0
5188.46363,5188,0,0
5188.48001,5188,0,0
5188.4801,5188,0,0
5188.48031,5188,0,0
5188.48041,5188,0,0
5188.48051,5188,0,0
5188.48061,5188,0,0
5188.48071,5188,0,0
5188.48091,5188,0,0
5188.48131,5188,0,0
5188.48132,5188,0,0
5188.48141,5188,0,0
5188.48151,5188,0,0
5188.48161,5188,0,0
5188.48231,5188,0,0
5188.48241,5188,0,0
5188.48251,5188,0,0
5188.48261,5188,0,0
5188.48281,5188,0,0
5188.48291,5188,0,0
5188.48292,5188,0,0
5188.48311,5188,0,0
5188.48321,5188,0,0
5188.48421,5188,0,0
5188.48431,5188,0,0
5188.48432,5188,0,0
5188.48441,5188,0,0
5188.48442,5188,0,0
5188.48461,5188,0,0
5188.48462,5188,0,0
5188.48471,5188,0,0
5188.48472,5188,0,0
5188.48481,5188,0,0
5188.48491,5188,0,0
5188.48492,5188,0,0
5188.48511,5188,0,0
5188.48531,5188,0,0
5188.48541,5188,0,0
5188.48721,5188,0,0
5188.48722,5188,0,0
5188.48731,5188,0,0
5188.48732,5188,0,0
5188.48811,5188,0,0
5188.60131,5188,0,0
5188.60133,5188,0,0
5188.60141,5188,0,0
5188.60143,5188,0,0
5188.60241,5188,0,0
5188.60242,5188,0,0
5188.60243,5188,0,0
5188.60291,5188,0,0
5188.60292,5188,0,0
5188.60293,5188,0,0
5188.60841,5188,0,0
5188.60842,5188,0,0
5188.60843,5188,0,0
5188.61571,5188,0,0
5188.61572,5188,0,0
5188.61573,5188,0,0
5189.30021,5189,42.17657,-70.8861
5189.40911,5189,42.2238,-71.02873
5189.40912,5189,42.22165,-71.0257
5189.40913,5189,42.21528,-71.04126
5189.42351,5189,42.22351,-70.9659
5189.42353,5189,42.22015,-70.97406
5189.42383,5189,42.20076,-70.97645
5189.42403,5189,42.16155,-71.11107
5189.43672,5189,42.22801,-71.00671
5189.43673,5189,42.23223,-71.01821
5189.43722,5189,42.23861,-71.02528
5189.43723,5189,42.24481,-71.03242
5189.44201,5189,42.20685,-71.06043
5189.44203,5189,42.20196,-71.08499
5189.45231,5189,42.19809,-70.91439
5189.45233,5189,42.18772,-70.93791
5189.45313,5189,42.22022,-70.80213
5189.45331,5189,42.16728,-71.04261
5189.45513,5189,42.17918,-71.03321
5189.45541,5189,42.20119,-71.02282
5189.45542,5189,42.18645,-71.0201
5189.45543,5189,42.19613,-71.05196
5190.40151,5190,0,0
5190.40152,5190,0,0
5190.40153,5190,0,0
5190.40172,5190,0,0
5190.40173,5190,0,0
5190.40181,5190,0,0
5190.40182,5190,0,0
5190.40183,5190,0,0
5190.40191,5190,0,0
5190.40192,5190,0,0
5190.40211,5190,0,0
5190.40212,5190,0,0
5190.40221,5190,0,0
5190.40222,5190,0,0
5190.40223,5190,0,0
5190.41441,5190,0,0
5190.41443,5190,0,0
5190.41452,5190,0,0
5190.41453,5190,0,0
5190.41622,5190,0,0
5190.41952,5190,0,0
5190.42042,5190,0,0
5190.42772,5190,0,0
5190.43521,5190,0,0
5190.43532,5190,0,0
5190.44232,5190,0,0
5190.44233,5190,0,0
5190.44341,5190,0,0
5190.44932,5190,0,0
5190.46621,5190,0,0
5190.46622,5190,0,0
5190.46762,5190,0,0
5190.46763,5190,0,0
5190.60672,5190,0,0
5192.30381,5192,0,0
5192.30382,5192,0,0
5192.30383,5192,0,0
5192.30461,5192,0,0
5192.30462,5192,0,0
5192.34052,5192,0,0
5192.34281,5192,0,0
5192.34283,5192,0,0
5192.35681,5192,0,0
5192.35682,5192,0,0
5192.35683,5192,0,0
5192.40062,5192,0,0
5192.40063,5192,0,0
5192.40071,5192,0,0
5192.40072,5192,0,0
5192.40073,5192,0,0
5192.40111,5192,0,0
5192.40112,5192,0,0
5192.40931,5192,0,0
5192.40932,5192,0,0
5192.40972,5192,0,0
5192.40973,5192,0,0
5192.41081,5192,0,0
5192.41082,5192,0,0
5192.41121,5192,0,0
5192.41122,5192,0,0
5192.41123,5192,0,0
5192.41133,5192,0,0
5192.41191,5192,0,0
5192.41193,5192,0,0
5192.41251,5192,0,0
5192.41291,5192,0,0
5192.41321,5192,0,0
5192.41322,5192,0,0
5192.41323,5192,0,0
5192.41341,5192,0,0
5192.41343,5192,0,0
5192.42273,5192,0,0
5192.42421,5192,0,0
5192.42431,5192,0,0
5192.42432,5192,0,0
5192.42433,5192,0,0
5192.42441,5192,0,0
5192.42442,5192,0,0
5192.42443,5192,0,0
5192.42461,5192,0,0
5192.42463,5192,0,0
5192.42491,5192,0,0
5192.42492,5192,0,0
5192.42501,5192,0,0
5192.42502,5192,0,0
5192.42503,5192,0,0
5192.42521,5192,0,0
5192.42522,5192,0,0
5192.43101,5192,0,0
5192.43102,5192,0,0
5192.43103,5192,0,0
5192.43792,5192,0,0
5192.43883,5192,0,0
5192.43931,5192,0,0
5192.43932,5192,0,0
5192.43933,5192,0,0
5192.44071,5192,0,0
5192.44072,5192,0,0
5192.44211,5192,0,0
5192.44212,5192,0,0
5192.44213,5192,0,0
5192.44572,5192,0,0
5192.44573,5192,0,0
5192.45182,5192,0,0
5192.45183,5192,0,0
5192.45271,5192,0,0
5192.45621,5192,0,0
5192.45623,5192,0,0
5192.45651,5192,0,0
5192.45653,5192,0,0
5192.46101,5192,0,0
5192.46103,5192,0,0
5192.46461,5192,0,0
5192.46462,5192,0,0
5192.46463,5192,0,0
5192.47103,5192,0,0
5192.47312,5192,0,0
5192.47313,5192,0,0
5193.40311,5193,42.37845,-71.09381
5193.40312,5193,42.3716,-71.09081
5193.40313,5193,42.37299,-71.10211
5193.40331,5193,42.37049,-71.08733
5193.40332,5193,42.36344,-71.08866
5193.40333,5193,42.36595,-71.09959
5193.40341,5193,42.35764,-71.10223
5193.40342,5193,42.35343,-71.10379
5193.40351,5193,42.36846,-71.07469
5193.40352,5193,42.36606,-71.07013
5193.40353,5193,42.36635,-71.07761
5193.40401,5193,42.37638,-71.11878
5193.40402,5193,42.373,-71.12028
5193.40403,5193,42.37582,-71.12637
5193.40421,5193,42.38869,-71.07184
5193.40422,5193,42.37708,-71.07175
5193.40423,5193,42.38423,-71.07868
5193.40761,5193,42.36455,-71.06748
5193.40762,5193,42.36107,-71.06592
5193.40763,5193,42.36078,-71.07006
5193.40772,5193,42.36264,-71.05802
5193.40773,5193,42.36654,-71.06156
5193.40781,5193,42.34959,-71.07222
5193.40782,5193,42.34677,-71.07168
5193.40783,5193,42.34791,-71.07734
5193.40791,5193,0,0
5193.40792,5193,0,0
5193.40793,5193,0,0
5193.40801,5193,42.34772,-71.09583
5193.40802,5193,42.34492,-71.09639
5193.40803,5193,42.34806,-71.10231
5193.40811,5193,42.35201,-71.08123
5193.40812,5193,42.35133,-71.07393
5193.40813,5193,42.34899,-71.08119
5193.40821,5193,42.35152,-71.05767
5193.40822,5193,42.34793,-71.05897
5193.40823,5193,42.34998,-71.06086
5193.40832,5193,42.35638,-71.05199
5193.40851,5193,42.35653,-71.05605
5193.40852,5193,42.35399,-71.05541
5193.40861,5193,42.35475,-71.06597
5193.40862,5193,42.35119,-71.06463
5193.40863,5193,42.35424,-71.07051
5193.40871,5193,0,0
5193.40872,5193,0,0
5193.40873,5193,0,0
5193.40891,5193,42.35742,-71.12154
5193.40892,5193,42.35036,-71.11123
5193.40893,5193,42.35144,-71.12673
5193.42111,5193,0,0
5193.42112,5193,0,0
5193.42113,5193,0,0
5193.42131,5193,42.373,-71.03109
5193.42132,5193,42.36753,-71.0283
5193.42133,5193,42.37285,-71.03663
5193.42161,5193,0,0
5193.42162,5193,0,0
5193.42163,5193,0,0
5193.42171,5193,0,0
5193.42173,5193,0,0
5193.42212,5193,42.37846,-71.06137
5193.42251,5193,42.35728,-71.05893
5193.42252,5193,42.35466,-71.0603
5193.42253,5193,42.35576,-71.06348
5193.43021,5193,0,0
5193.43022,5193,0,0
5193.43023,5193,0,0
5193.43031,5193,42.36775,-71.10628
5193.43032,5193,42.36277,-71.09995
5193.43033,5193,42.36391,-71.10505
5193.43571,5193,42.3476,-71.0734
5193.43581,5193,0,0
5193.43582,5193,0,0
5193.43583,5193,0,0
5193.43641,5193,0,0
5193.43642,5193,0,0
5193.43643,5193,0,0
5193.43781,5193,0,0
5193.43782,5193,0,0
5193.43783,5193,0,0
5193.44151,5193,0,0
5193.44152,5193,0,0
5193.44153,5193,0,0
5193.46021,5193,0,0
5193.46022,5193,0,0
5193.46131,5193,0,0
5193.46132,5193,0,0
5193.46133,5193,0,0
5193.46141,5193,0,0
5193.46142,5193,0,0
5193.46143,5193,0,0
5193.46172,5193,42.37842,-71.02449
5193.46231,5193,0,0
5193.46232,5193,0,0
5193.46233,5193,0,0
5193.48001,5193,42.36515,-71.05137
5193.48031,5193,42.37278,-71.03911
5193.48041,5193,42.3674,-71.04606
5193.48051,5193,42.37304,-71.03791
5193.48161,5193,42.35356,-71.08297
5193.48311,5193,42.35126,-71.08617
5193.48321,5193,42.37703,-71.11518
5193.48421,5193,42.34237,-71.08521
5193.48431,5193,42.34911,-71.08882
5193.48432,5193,42.34751,-71.0882
5193.48441,5193,42.34993,-71.07746
5193.48442,5193,42.34965,-71.07858
5193.48721,5193,42.34867,-71.09555
5193.48722,5193,42.34847,-71.09819
5193.48731,5193,42.36105,-71.06875
5193.48732,5193,42.36141,-71.07063
5193.60241,5193,0,0
5193.60242,5193,0,0
5193.60243,5193,0,0
5193.60291,5193,42.3735,-71.10829
5193.60292,5193,42.36734,-71.10956
5193.60293,5193,42.36895,-71.11243
5193.60841,5193,42.36242,-71.05576
5193.61081,5193,42.36463,-71.11447
5193.61082,5193,42.36075,-71.11628
5193.61083,5193,42.36466,-71.11857
5193.61091,5193,42.34795,-71.10464
5193.61092,5193,42.34581,-71.10523
5193.61571,5193,42.3659,-71.06486
5193.61573,5193,42.36542,-71.0649
5194.40901,5194,0,0
5194.40902,5194,0,0
5194.40941,5194,42.31632,-71.09818
5194.42121,5194,42.36882,-71.02102
5194.42122,5194,42.3603,-71.01557
5194.42123,5194,42.36538,-71.02203
5194.42151,5194,42.33864,-71.06187
5194.42153,5194,42.33845,-71.07026
5194.42221,5194,42.35518,-71.03376
5194.42222,5194,42.34547,-71.02887
5194.42223,5194,42.34651,-71.0414
5194.42301,5194,0,0
5194.43661,5194,42.25892,-71.0566
5194.43851,5194,0,0
5194.43853,5194,0,0
5194.43861,5194,0,0
5194.43863,5194,0,0
5194.44141,5194,42.32283,-71.06402
5194.46061,5194,42.33684,-71.07621
5194.46062,5194,42.33131,-71.07611
5194.46182,5194,0,0
5194.46183,5194,0,0
5194.46361,5194,42.33132,-71.09546
5194.48061,5194,42.3872,-71.03428
5194.48071,5194,42.36384,-71.0327
5194.48091,5194,42.36669,-71.02508
5194.48231,5194,42.35533,-71.06197
5194.48241,5194,42.35769,-71.07758
5194.48251,5194,42.35614,-71.08563
5194.48261,5194,42.34649,-71.03878
5194.48461,5194,42.35153,-71.06158
5194.48462,5194,42.34997,-71.06087
5194.48471,5194,42.35117,-71.06499
5194.48472,5194,42.34965,-71.06602
5194.48491,5194,42.34506,-71.07029
5194.48511,5194,0,0
5194.48531,5194,42.36617,-71.01584
5194.48541,5194,42.36307,-71.01831
5194.60101,5194,42.3364,-71.05394
5195.41792,5195,0,0
5195.43651,5195,0,0
7801.08041,7801,0,0
7801.08061,7801,0,0
7801.08062,7801,0,0
7803.00322,7803,41.9842,-87.83677
7803.00323,7803,41.98368,-87.84796
7803.00332,7803,41.99033,-87.85624
7803.00333,7803,41.98813,-87.86711
7803.00341,7803,41.9845,-87.86561
7803.00342,7803,41.98322,-87.8572
7803.00343,7803,41.97759,-87.87621
7803.00363,7803,41.97795,-87.90864
7803.00364,7803,41.97929,-87.90736
7803.00365,7803,41.98054,-87.89588
7803.00366,7803,41.97642,-87.8993
7803.32063,7803,41.98698,-87.88958
7804.00191,7804,0,0
7816.00283,7816,0,0
7816.00892,7816,0,0
7827.00013,7827,0,0
7827.00921,7827,0,0
7827.00922,7827,0,0
7827.06712,7827,0,0
7827.06713,7827,0,0
7827.30212,7827,0,0
7827.30213,7827,0,0
7830.00301,7830,0,0
7830.00302,7830,0,0
7830.00311,7830,0,0
7830.00313,7830,0,0
7830.06282,7830,0,0
7830.06283,7830,0,0
7830.08722,7830,0,0
7830.08723,7830,0,0
7830.31912,7830,0,0
7830.31913,7830,0,0
7830.43563,7830,0,0
7838.00561,7838,41.92677,-87.65028
7838.00562,7838,41.92331,-87.64652
7838.00563,7838,41.92269,-87.64991
7838.00581,7838,41.93634,-87.64508
7838.00583,7838,41.93364,-87.64377
7838.00591,7838,41.95155,-87.64763
7838.00592,7838,41.94628,-87.64272
7838.00593,7838,41.94606,-87.6503
7838.00601,7838,41.94219,-87.6619
7838.00602,7838,41.93853,-87.65742
7838.00603,7838,41.9394,-87.66684
7838.00611,7838,41.9471,-87.67555
7838.00612,7838,41.94214,-87.66854
7838.00622,7838,41.94951,-87.6566
7838.00623,7838,41.95107,-87.66768
7838.00632,7838,41.95483,-87.64612
7838.06861,7838,41.94344,-87.6469
7838.06862,7838,41.93853,-87.64298
7838.06863,7838,41.93892,-87.64694
7838.07471,7838,41.92834,-87.64241
7838.07472,7838,41.92564,-87.64185
7838.07473,7838,41.92535,-87.64377
7838.07521,7838,41.93364,-87.66106
7838.07522,7838,41.93063,-87.65496
7838.30253,7838,41.91763,-87.65034
7838.30512,7838,41.95118,-87.64606
7838.30513,7838,41.95134,-87.65364
7838.30551,7838,41.94752,-87.66012
7838.30552,7838,41.946,-87.65543
7838.30553,7838,41.94635,-87.66197
7847.00651,7847,0,0
7847.00653,7847,0,0
7847.00661,7847,0,0
7847.00662,7847,0,0
7847.07653,7847,0,0
7850.00291,7850,0,0
7850.00292,7850,0,0
7850.30382,7850,0,0
7850.30383,7850,0,0
7850.30562,7850,0,0
7850.30563,7850,0,0
7850.32863,7850,0,0
8001.40171,8001,0,0
8001.40173,8001,0,0
8001.40262,8001,0,0
8001.40263,8001,0,0
8001.40271,8001,0,0
8001.40273,8001,0,0
8001.40372,8001,0,0
8001.40373,8001,0,0
8001.41612,8001,0,0
8001.41613,8001,0,0
8001.41622,8001,0,0
8001.41861,8001,0,0
8001.41862,8001,0,0
8001.41863,8001,0,0
8001.41872,8001,0,0
8001.41873,8001,0,0
8001.42421,8001,0,0
8001.42792,8001,0,0
8001.42793,8001,0,0
8001.42801,8001,0,0
8001.42803,8001,0,0
8001.43851,8001,0,0
8001.43853,8001,0,0
8002.40042,8002,0,0
8002.40061,8002,0,0
8002.40062,8002,0,0
8002.40063,8002,0,0
8002.40492,8002,0,0
8002.40493,8002,0,0
8002.40503,8002,0,0
8002.41931,8002,0,0
8002.42541,8002,0,0
8002.42542,8002,0,0
8002.42543,8002,0,0
8002.42821,8002,0,0
8002.50541,8002,0,0
8002.50543,8002,0,0
8002.51011,8002,0,0
8002.51013,8002,0,0
8002.51021,8002,0,0
8002.51023,8002,0,0
8002.51151,8002,0,0
8002.51152,8002,0,0
8002.51212,8002,0,0
8002.51573,8002,0,0
8002.51582,8002,0,0
8002.51731,8002,0,0
8002.51732,8002,0,0
8003.50402,8003,0,0
8003.51031,8003,0,0
8003.51032,8003,0,0
8003.51033,8003,0,0
8003.51161,8003,0,0
8003.51163,8003,0,0
8003.51402,8003,0,0
8003.51403,8003,0,0
8003.51412,8003,0,0
8003.51413,8003,0,0
8003.51421,8003,0,0
8003.51422,8003,0,0
8003.51423,8003,0,0
8003.51432,8003,0,0
8003.51433,8003,0,0
8003.51441,8003,0,0
8003.51443,8003,0,0
8003.51451,8003,0,0
8003.51453,8003,0,0
8003.51461,8003,0,0
8003.51462,8003,0,0
8003.51463,8003,0,0
8003.51471,8003,0,0
8003.51473,8003,0,0
8004.40152,8004,0,0
8004.40153,8004,0,0
8004.40161,8004,0,0
8004.40163,8004,0,0
8004.40382,8004,0,0
8004.40383,8004,0,0
8004.40811,8004,0,0
8004.40813,8004,0,0
8004.40842,8004,0,0
8004.40843,8004,0,0
8004.41681,8004,0,0
8004.41683,8004,0,0
8004.41842,8004,0,0
8004.41843,8004,0,0
8004.42461,8004,0,0
8004.42841,8004,0,0
8004.42843,8004,0,0
8004.43581,8004,0,0
9160.00081,9160,32.08234,34.77073
9160.00082,9160,32.07635,34.7744
9160.00083,9160,0,0
9160.00084,9160,32.0815,34.76997
9160.00203,9160,32.07569,34.78153
9160.00221,9160,32.07052,34.76987
9160.00242,9160,32.07747,34.78079
9160.00243,9160,32.07993,34.78104
9160.00301,9160,32.0754,34.77616
9160.00302,9160,32.07376,34.7772
9160.00303,9160,32.07424,34.77499
9160.00304,9160,32.07464,34.77439
9160.00321,9160,32.07651,34.76646
9160.00322,9160,32.07457,34.76725
9160.00323,9160,32.07394,34.76518
9160.00461,9160,0,0
9160.00462,9160,0,0
9160.00463,9160,0,0
9160.00551,9160,32.0708,34.77283
9160.01361,9160,0,0
9160.01362,9160,0,0
9160.01363,9160,32.08049,34.78034
9160.09725,9160,32.07767,34.77861
9160.31251,9160,32.06871,34.77384
9160.31252,9160,32.07184,34.77586
9160.31413,9160,32.06789,34.77765
9160.31416,9160,0,0
9160.31421,9160,32.07905,34.77707
9160.31422,9160,32.07946,34.77478
9160.31512,9160,32.08046,34.77309
9160.31513,9160,32.08203,34.7728
9160.31515,9160,32.08057,34.77766
9160.33931,9160,0,0
9160.34241,9160,0,0
9160.34251,9160,32.08004,34.76978
9160.34261,9160,32.07963,34.78109
9160.34351,9160,32.07705,34.7742
9160.34371,9160,32.07334,34.76844
9160.34381,9160,0,0
9160.35171,9160,32.07476,34.76676
9160.35172,9160,32.07234,34.76771
9160.35173,9160,32.07148,34.76457
9160.35401,9160,32.07966,34.76813
9160.35402,9160,32.07872,34.76822
9160.35403,9160,32.07829,34.76667
9160.35411,9160,32.07125,34.77284
9160.35412,9160,32.07041,34.77101
9160.35421,9160,32.06835,34.77579
9160.35423,9160,32.07058,34.77464
9160.35433,9160,32.07121,34.78123
9160.36021,9160,32.0699,34.7639
9160.36022,9160,32.0669,34.76295
9160.36991,9160,32.07561,34.77181
9160.37003,9160,32.07352,34.78161
9160.37423,9160,0,0
9160.38101,9160,32.07942,34.77336
9160.38121,9160,32.07998,34.78191
9160.38151,9160,32.07289,34.77852
